Municipality,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp,HDD,CDD,Total Rain (mm),Total Snow,Ptol
ALEXANDER,11/23/96,1996,11,23,-14.5,-25,-19.75,37.8,0,0,0,0
ALEXANDER,11/24/96,1996,11,24,-21,-30.5,-25.75,43.8,0,0,0,0
ALEXANDER,11/25/96,1996,11,25,-16,-30.5,-23.25,41.3,0,0,0,0
ALEXANDER,11/26/96,1996,11,26,-14.5,-31,-22.75,40.8,0,0,0,0
ALEXANDER,11/27/96,1996,11,27,-10,-29.5,-19.75,37.8,0,0,0,0
ALEXANDER,11/28/96,1996,11,28,-6,-20,-13,31,0,0,0,0
ALEXANDER,11/29/96,1996,11,29,-6,-10,-8,26,0,0,0,0
ALEXANDER,11/30/96,1996,11,30,-6,-9,-7.5,25.5,0,0,0,0
ALEXANDER,12/1/96,1996,12,1,-7,-14,-10.5,28.5,0,0,0,0
ALEXANDER,12/2/96,1996,12,2,-12,-19,-15.5,33.5,0,0,0,0
ALEXANDER,12/3/96,1996,12,3,-8,-21,-14.5,32.5,0,0,0,0
ALEXANDER,12/4/96,1996,12,4,-10,-20,-15,33,0,0,0,0
ALEXANDER,12/5/96,1996,12,5,-5,-19,-12,30,0,0,4,4
ALEXANDER,12/6/96,1996,12,6,-3,-15,-9,27,0,0,0,0
ALEXANDER,12/7/96,1996,12,7,-5,-14,-9.5,27.5,0,0,1,1
ALEXANDER,12/8/96,1996,12,8,-9,-19,-14,32,0,0,0,0
ALEXANDER,12/9/96,1996,12,9,-3,-16,-9.5,27.5,0,0,0,0
ALEXANDER,12/10/96,1996,12,10,-5,-13,-9,27,0,0,0,0
ALEXANDER,12/11/96,1996,12,11,-1,-9,-5,23,0,0,0,0
ALEXANDER,12/12/96,1996,12,12,-2,-9,-5.5,23.5,0,0,0,0
ALEXANDER,12/13/96,1996,12,13,-8,-23,-15.5,33.5,0,0,0,0
ALEXANDER,12/14/96,1996,12,14,-10,-23,-16.5,34.5,0,0,0,0
ALEXANDER,12/15/96,1996,12,15,-7.5,-24,-15.75,33.8,0,0,4,4
ALEXANDER,12/16/96,1996,12,16,-10,-13,-11.5,29.5,0,0,9,9
ALEXANDER,12/17/96,1996,12,17,-16,-25,-20.5,38.5,0,0,1,1
ALEXANDER,12/18/96,1996,12,18,-22.5,-33,-27.75,45.8,0,0,0,0
ALEXANDER,12/19/96,1996,12,19,-9,-37,-23,41,0,0,3,3
ALEXANDER,12/20/96,1996,12,20,-8,-19,-13.5,31.5,0,0,3,3
ALEXANDER,12/21/96,1996,12,21,-22,-31.5,-26.75,44.8,0,0,0,0
ALEXANDER,12/22/96,1996,12,22,-23,-34,-28.5,46.5,0,0,0,0
ALEXANDER,12/23/96,1996,12,23,-23,-34,-28.5,46.5,0,0,0,0
ALEXANDER,12/24/96,1996,12,24,-23.5,-35,-29.25,47.3,0,0,0,0
ALEXANDER,12/25/96,1996,12,25,-27,-37,-32,50,0,0,0,0
ALEXANDER,12/26/96,1996,12,26,-25,-34,-29.5,47.5,0,0,0,0
ALEXANDER,12/27/96,1996,12,27,-20.5,-31,-25.75,43.8,0,0,2,2
ALEXANDER,12/28/96,1996,12,28,-20,-32,-26,44,0,0,0,0
ALEXANDER,12/29/96,1996,12,29,-24,-37.5,-30.75,48.8,0,0,2,2
ALEXANDER,12/30/96,1996,12,30,-13,-26,-19.5,37.5,0,0,0,0
ALEXANDER,12/31/96,1996,12,31,-9.5,-22,-15.75,33.8,0,8,0,8
ALEXANDER,1/1/97,1997,1,1,1,-17,-8,26,0,3,1,4
ALEXANDER,1/2/97,1997,1,2,0,-19,-9.5,27.5,0,0,0,0
ALEXANDER,1/3/97,1997,1,3,-13,-20,-16.5,34.5,0,0,0,0
ALEXANDER,1/4/97,1997,1,4,-11,-15,-13,31,0,0,0,0
ALEXANDER,1/5/97,1997,1,5,-13,-25,-19,37,0,0,0,0
ALEXANDER,1/6/97,1997,1,6,-21,-31,-26,44,0,0,0,0
ALEXANDER,1/7/97,1997,1,7,-17,-28,-22.5,40.5,0,0,0,0
ALEXANDER,1/8/97,1997,1,8,-10.5,-29,-19.75,37.8,0,0,0,0
ALEXANDER,1/9/97,1997,1,9,-17,-29,-23,41,0,0,2,2
ALEXANDER,1/10/97,1997,1,10,-25,-31,-28,46,0,0,0,0
ALEXANDER,1/11/97,1997,1,11,-23,-32,-27.5,45.5,0,0,0,0
ALEXANDER,1/12/97,1997,1,12,-21,-29.5,-25.25,43.3,0,0,0,0
ALEXANDER,1/13/97,1997,1,13,-18,-30,-24,42,0,0,0,0
ALEXANDER,1/14/97,1997,1,14,-8,-22.5,-15.25,33.3,0,0,0,0
ALEXANDER,1/15/97,1997,1,15,-12,-23,-17.5,35.5,0,0,0,0
ALEXANDER,1/16/97,1997,1,16,-19,-30,-24.5,42.5,0,0,0,0
ALEXANDER,1/17/97,1997,1,17,-12,-31.5,-21.75,39.8,0,0,0,0
ALEXANDER,1/18/97,1997,1,18,0,-23,-11.5,29.5,0,0,1,1
ALEXANDER,1/19/97,1997,1,19,0.5,-14.5,-7,25,0,0,0,0
ALEXANDER,1/20/97,1997,1,20,-8.5,-18,-13.25,31.3,0,0,0,0
ALEXANDER,1/21/97,1997,1,21,-8.5,-17,-12.75,30.8,0,0,8,8
ALEXANDER,1/22/97,1997,1,22,-20,-29,-24.5,42.5,0,0,0,0
ALEXANDER,1/23/97,1997,1,23,-19,-28,-23.5,41.5,0,0,0,0
ALEXANDER,1/24/97,1997,1,24,-19,-27,-23,41,0,0,0,0
ALEXANDER,1/25/97,1997,1,25,-23,-36,-29.5,47.5,0,0,0,0
ALEXANDER,1/26/97,1997,1,26,-25,-41,-33,51,0,0,1,1
ALEXANDER,1/27/97,1997,1,27,-24,-36,-30,48,0,0,0,0
ALEXANDER,1/28/97,1997,1,28,-25,-33,-29,47,0,0,2,2
ALEXANDER,1/29/97,1997,1,29,-12,-32,-22,40,0,0,0,0
ALEXANDER,1/30/97,1997,1,30,-2,-17,-9.5,27.5,0,2,2,4
ALEXANDER,1/31/97,1997,1,31,-3.5,-12,-7.75,25.8,0,0,0,0
ALEXANDER,2/1/97,1997,2,1,-2.5,-11,-6.75,24.8,0,0,0,0
ALEXANDER,2/2/97,1997,2,2,-4,-10,-7,25,0,0,0,0
ALEXANDER,2/3/97,1997,2,3,-3,-6.5,-4.75,22.8,0,0,0,0
ALEXANDER,2/4/97,1997,2,4,-3,-6,-4.5,22.5,0,0,0,0
ALEXANDER,2/5/97,1997,2,5,-3,-12,-7.5,25.5,0,0,0,0
ALEXANDER,2/6/97,1997,2,6,-4,-17,-10.5,28.5,0,0,0,0
ALEXANDER,2/7/97,1997,2,7,-5.5,-16,-10.75,28.8,0,0,0,0
ALEXANDER,2/8/97,1997,2,8,-3,-17.5,-10.25,28.3,0,0,0,0
ALEXANDER,2/9/97,1997,2,9,-3,-18,-10.5,28.5,0,0,0,0
ALEXANDER,2/10/97,1997,2,10,-11,-17.5,-14.25,32.3,0,0,0,0
ALEXANDER,2/11/97,1997,2,11,-7,-27,-17,35,0,0,0,0
ALEXANDER,2/12/97,1997,2,12,-10,-32.5,-21.25,39.3,0,0,0,0
ALEXANDER,2/13/97,1997,2,13,-5,-12,-8.5,26.5,0,0,0,0
ALEXANDER,2/14/97,1997,2,14,-10,-17,-13.5,31.5,0,0,1,1
ALEXANDER,2/15/97,1997,2,15,-11,-18,-14.5,32.5,0,0,1,1
ALEXANDER,2/16/97,1997,2,16,-4,-18.5,-11.25,29.3,0,0,0,0
ALEXANDER,2/17/97,1997,2,17,3.5,-8,-2.25,20.3,0,0,0,0
ALEXANDER,2/18/97,1997,2,18,-10,-18,-14,32,0,0,4,4
ALEXANDER,2/19/97,1997,2,19,2,-23,-10.5,28.5,0,0,0,0
ALEXANDER,2/20/97,1997,2,20,1.5,-12,-5.25,23.3,0,0,0,0
ALEXANDER,2/21/97,1997,2,21,-5,-18,-11.5,29.5,0,0,2,2
ALEXANDER,2/22/97,1997,2,22,-11.5,-19,-15.25,33.3,0,0,0,0
ALEXANDER,2/23/97,1997,2,23,-9.5,-26,-17.75,35.8,0,0,0,0
ALEXANDER,2/24/97,1997,2,24,-3,-32,-17.5,35.5,0,0,0,0
ALEXANDER,2/25/97,1997,2,25,5.5,-8,-1.25,19.3,0,0,1,1
ALEXANDER,2/26/97,1997,2,26,-7,-21,-14,32,0,0,0,0
ALEXANDER,2/27/97,1997,2,27,-10,-27,-18.5,36.5,0,0,0,0
ALEXANDER,2/28/97,1997,2,28,-6.5,-18,-12.25,30.3,0,0,4,4
ALEXANDER,3/1/97,1997,3,1,-8,-27,-17.5,35.5,0,0,0,0
ALEXANDER,3/2/97,1997,3,2,-7.5,-28.5,-18,36,0,0,2,2
ALEXANDER,3/3/97,1997,3,3,-14,-19,-16.5,34.5,0,0,1,1
ALEXANDER,3/4/97,1997,3,4,-13,-28,-20.5,38.5,0,0,0,0
ALEXANDER,3/5/97,1997,3,5,-10,-22,-16,34,0,0,1,1
ALEXANDER,3/6/97,1997,3,6,-12,-27,-19.5,37.5,0,0,0,0
ALEXANDER,3/7/97,1997,3,7,-4.5,-18.5,-11.5,29.5,0,0,1,1
ALEXANDER,3/8/97,1997,3,8,1.5,-17,-7.75,25.8,0,0,0,0
ALEXANDER,3/9/97,1997,3,9,2,-12,-5,23,0,0,1,1
ALEXANDER,3/10/97,1997,3,10,1.5,-15,-6.75,24.8,0,0,0,0
ALEXANDER,3/11/97,1997,3,11,-5,-20,-12.5,30.5,0,0,0,0
ALEXANDER,3/12/97,1997,3,12,-10.5,-23,-16.75,34.8,0,0,6,6
ALEXANDER,3/13/97,1997,3,13,-9,-25,-17,35,0,0,0,0
ALEXANDER,3/14/97,1997,3,14,-12,-27,-19.5,37.5,0,0,0,0
ALEXANDER,3/15/97,1997,3,15,-12,-32,-22,40,0,0,1,1
ALEXANDER,3/16/97,1997,3,16,-4,-16,-10,28,0,0,0,0
ALEXANDER,3/17/97,1997,3,17,-6,-23,-14.5,32.5,0,0,0,0
ALEXANDER,3/18/97,1997,3,18,-3,-18,-10.5,28.5,0,0,0,0
ALEXANDER,3/19/97,1997,3,19,6.5,-9,-1.25,19.3,0,0,0,0
ALEXANDER,3/20/97,1997,3,20,6.5,-6.5,0,18,0,0,0,0
ALEXANDER,3/21/97,1997,3,21,7,-3,2,16,0,0,0,0
ALEXANDER,3/22/97,1997,3,22,4,-4,0,18,0,0,0,0
ALEXANDER,3/23/97,1997,3,23,2,-9,-3.5,21.5,0,0,1,1
ALEXANDER,3/24/97,1997,3,24,5,-2,1.5,16.5,0,0,0,0
ALEXANDER,3/25/97,1997,3,25,3,-4.5,-0.75,18.8,0,0,0,0
ALEXANDER,3/26/97,1997,3,26,10,-2,4,14,0,0,0,0
ALEXANDER,3/27/97,1997,3,27,2,-3,-0.5,18.5,0,5,10,15
ALEXANDER,3/28/97,1997,3,28,6,-3,1.5,16.5,0,0,0,0
ALEXANDER,3/29/97,1997,3,29,2.5,-7,-2.25,20.3,0,0,0,0
ALEXANDER,3/30/97,1997,3,30,5,-12,-3.5,21.5,0,0,0,0
ALEXANDER,3/31/97,1997,3,31,10,0,5,13,0,0,0,0
ALEXANDER,4/1/97,1997,4,1,6,-2,2,16,0,0,0,0
ALEXANDER,4/2/97,1997,4,2,4,-1,1.5,16.5,0,0,0,0
ALEXANDER,4/3/97,1997,4,3,12,-2.5,4.75,13.2,0,0,0,0
ALEXANDER,4/4/97,1997,4,4,4,-5,-0.5,18.5,0,0,1,1
ALEXANDER,4/5/97,1997,4,5,-6,-10,-8,26,0,0,4,4
ALEXANDER,4/6/97,1997,4,6,-6,-15,-10.5,28.5,0,0,0,0
ALEXANDER,4/7/97,1997,4,7,-12,-16.5,-14.25,32.3,0,0,0,0
ALEXANDER,4/8/97,1997,4,8,-6,-16,-11,29,0,0,0,0
ALEXANDER,4/9/97,1997,4,9,-3.5,-21,-12.25,30.3,0,0,0,0
ALEXANDER,4/10/97,1997,4,10,2.5,-15,-6.25,24.3,0,0,0,0
ALEXANDER,4/11/97,1997,4,11,6,-11,-2.5,20.5,0,0,0,0
ALEXANDER,4/12/97,1997,4,12,8,-6,1,17,0,0,0,0
ALEXANDER,4/13/97,1997,4,13,9,-4,2.5,15.5,0,0,0,0
ALEXANDER,4/14/97,1997,4,14,12,-1,5.5,12.5,0,0,0,0
ALEXANDER,4/15/97,1997,4,15,1.5,-7,-2.75,20.8,0,0,0,0
ALEXANDER,4/16/97,1997,4,16,9,-7,1,17,0,0,0,0
ALEXANDER,4/17/97,1997,4,17,21.5,1,11.25,6.7,0,0,0,0
ALEXANDER,4/18/97,1997,4,18,18,0,9,9,0,0,0,0
ALEXANDER,4/19/97,1997,4,19,17.5,-2,7.75,10.2,0,0,0,0
ALEXANDER,4/20/97,1997,4,20,14,0,7,11,0,0,0,0
ALEXANDER,4/21/97,1997,4,21,14.5,-2,6.25,11.7,0,0,0,0
ALEXANDER,4/22/97,1997,4,22,14.5,-1,6.75,11.2,0,0,0,0
ALEXANDER,4/23/97,1997,4,23,13,0,6.5,11.5,0,0,0,0
ALEXANDER,4/24/97,1997,4,24,15,-1,7,11,0,0,0,0
ALEXANDER,4/25/97,1997,4,25,12,3,7.5,10.5,0,12.8,0,12.8
ALEXANDER,4/26/97,1997,4,26,10,0,5,13,0,1.2,0,1.2
ALEXANDER,4/27/97,1997,4,27,15,-4,5.5,12.5,0,0.4,0,0.4
ALEXANDER,4/28/97,1997,4,28,17,4,10.5,7.5,0,0,0,0
ALEXANDER,4/29/97,1997,4,29,5,-3.5,0.75,17.2,0,0,0,0
ALEXANDER,4/30/97,1997,4,30,9,-6.5,1.25,16.7,0,0,0,0
ALEXANDER,5/1/97,1997,5,1,8.5,1,4.75,13.2,0,0,0,0
ALEXANDER,5/2/97,1997,5,2,15,-3,6,12,0,0,0,0
ALEXANDER,5/3/97,1997,5,3,16,-3,6.5,11.5,0,0,0,0
ALEXANDER,5/4/97,1997,5,4,24,-1,11.5,6.5,0,1.2,0,1.2
ALEXANDER,5/5/97,1997,5,5,17,4,10.5,7.5,0,0,0,0
ALEXANDER,5/6/97,1997,5,6,20,-1,9.5,8.5,0,0,0,0
ALEXANDER,5/7/97,1997,5,7,21.5,8,14.75,3.2,0,7.6,0,7.6
ALEXANDER,5/8/97,1997,5,8,14,1,7.5,10.5,0,0,0,0
ALEXANDER,5/9/97,1997,5,9,22,-2,10,8,0,0,0,0
ALEXANDER,5/10/97,1997,5,10,24,7.5,15.75,2.2,0,10,0,10
ALEXANDER,5/11/97,1997,5,11,14,4,9,9,0,1.2,0,1.2
ALEXANDER,5/12/97,1997,5,12,11,1,6,12,0,0,0,0
ALEXANDER,5/13/97,1997,5,13,12,3,7.5,10.5,0,0,0,0
ALEXANDER,5/14/97,1997,5,14,9.5,-3,3.25,14.7,0,0,0,0
ALEXANDER,5/15/97,1997,5,15,17,-7.5,4.75,13.2,0,0,0,0
ALEXANDER,5/16/97,1997,5,16,23,0,11.5,6.5,0,0.4,0,0.4
ALEXANDER,5/17/97,1997,5,17,21,3,12,6,0,0,0,0
ALEXANDER,5/18/97,1997,5,18,4,-0.5,1.75,16.2,0,0.2,3,3.2
ALEXANDER,5/19/97,1997,5,19,11,2.5,6.75,11.2,0,0,0,0
ALEXANDER,5/20/97,1997,5,20,10,-1,4.5,13.5,0,0,0,0
ALEXANDER,5/21/97,1997,5,21,13.5,-1,6.25,11.7,0,3.8,0,3.8
ALEXANDER,5/22/97,1997,5,22,16,7.5,11.75,6.2,0,0,0,0
ALEXANDER,5/23/97,1997,5,23,18,6.5,12.25,5.7,0,0,0,0
ALEXANDER,5/24/97,1997,5,24,18,5.5,11.75,6.2,0,0,0,0
ALEXANDER,5/25/97,1997,5,25,18.5,5,11.75,6.2,0,0,0,0
ALEXANDER,5/26/97,1997,5,26,20,2.5,11.25,6.7,0,0,0,0
ALEXANDER,5/27/97,1997,5,27,23,3,13,5,0,0,0,0
ALEXANDER,5/28/97,1997,5,28,23.5,4,13.75,4.2,0,0,0,0
ALEXANDER,5/29/97,1997,5,29,24.5,4,14.25,3.7,0,0,0,0
ALEXANDER,5/30/97,1997,5,30,27.5,4,15.75,2.2,0,0,0,0
ALEXANDER,5/31/97,1997,5,31,31,13,22,0,4,0.4,0,0.4
ALEXANDER,6/1/97,1997,6,1,32.5,13,22.75,0,4.8,7.4,0,7.4
ALEXANDER,6/2/97,1997,6,2,28.5,12.5,20.5,0,2.5,0,0,0
ALEXANDER,6/3/97,1997,6,3,29.5,13,21.25,0,3.3,0,0,0
ALEXANDER,6/4/97,1997,6,4,27,9,18,0,0,0,0,0
ALEXANDER,6/5/97,1997,6,5,25.5,8.5,17,1,0,0,0,0
ALEXANDER,6/6/97,1997,6,6,25.5,11.5,18.5,0,0.5,0,0,0
ALEXANDER,6/7/97,1997,6,7,29,11,20,0,2,0,0,0
ALEXANDER,6/8/97,1997,6,8,29,13,21,0,3,0,0,0
ALEXANDER,6/9/97,1997,6,9,32,15,23.5,0,5.5,0,0,0
ALEXANDER,6/10/97,1997,6,10,30,15,22.5,0,4.5,0,0,0
ALEXANDER,6/11/97,1997,6,11,28.5,11,19.75,0,1.8,0,0,0
ALEXANDER,6/12/97,1997,6,12,28,13.5,20.75,0,2.8,0,0,0
ALEXANDER,6/13/97,1997,6,13,23,8,15.5,2.5,0,0,0,0
ALEXANDER,6/14/97,1997,6,14,29,9,19,0,1,7.8,0,7.8
ALEXANDER,6/15/97,1997,6,15,22.5,13,17.75,0.2,0,0,0,0
ALEXANDER,6/16/97,1997,6,16,22.5,5,13.75,4.2,0,5.2,0,5.2
ALEXANDER,6/17/97,1997,6,17,19,12,15.5,2.5,0,0.2,0,0.2
ALEXANDER,6/18/97,1997,6,18,18,7,12.5,5.5,0,0.8,0,0.8
ALEXANDER,6/19/97,1997,6,19,23,12,17.5,0.5,0,21,0,21
ALEXANDER,6/20/97,1997,6,20,23,7.5,15.25,2.7,0,1.8,0,1.8
ALEXANDER,6/21/97,1997,6,21,24,8,16,2,0,0.6,0,0.6
ALEXANDER,6/22/97,1997,6,22,25.5,7.5,16.5,1.5,0,9.6,0,9.6
ALEXANDER,6/23/97,1997,6,23,26,16,21,0,3,0,0,0
ALEXANDER,6/24/97,1997,6,24,26,12,19,0,1,4.6,0,4.6
ALEXANDER,6/25/97,1997,6,25,24,9,16.5,1.5,0,1.6,0,1.6
ALEXANDER,6/26/97,1997,6,26,28,11,19.5,0,1.5,0,0,0
ALEXANDER,6/27/97,1997,6,27,29,16,22.5,0,4.5,0,0,0
ALEXANDER,6/28/97,1997,6,28,27.5,11.5,19.5,0,1.5,0.6,0,0.6
ALEXANDER,6/29/97,1997,6,29,25,13,19,0,1,0,0,0
ALEXANDER,6/30/97,1997,6,30,22,12,17,1,0,18,0,18
ALEXANDER,7/1/97,1997,7,1,12.5,10,11.25,6.7,0,39.2,0,39.2
ALEXANDER,7/2/97,1997,7,2,17.5,11,14.25,3.7,0,0,0,0
ALEXANDER,7/3/97,1997,7,3,22.5,8,15.25,2.7,0,0,0,0
ALEXANDER,7/4/97,1997,7,4,24,8,16,2,0,0,0,0
ALEXANDER,7/5/97,1997,7,5,19,11,15,3,0,0,0,0
ALEXANDER,7/6/97,1997,7,6,21,4.5,12.75,5.2,0,6.4,0,6.4
ALEXANDER,7/7/97,1997,7,7,21,12,16.5,1.5,0,0,0,0
ALEXANDER,7/8/97,1997,7,8,25,13,19,0,1,0,0,0
ALEXANDER,7/9/97,1997,7,9,29,16,22.5,0,4.5,0,0,0
ALEXANDER,7/10/97,1997,7,10,29.5,19,24.25,0,6.3,2.6,0,2.6
ALEXANDER,7/11/97,1997,7,11,29.5,18,23.75,0,5.8,3.2,0,3.2
ALEXANDER,7/12/97,1997,7,12,25,17,21,0,3,3.2,0,3.2
ALEXANDER,7/13/97,1997,7,13,26,11.5,18.75,0,0.8,0.4,0,0.4
ALEXANDER,7/14/97,1997,7,14,29,12.5,20.75,0,2.8,0,0,0
ALEXANDER,7/15/97,1997,7,15,30,13.5,21.75,0,3.8,0,0,0
ALEXANDER,7/16/97,1997,7,16,29.5,16,22.75,0,4.8,1.4,0,1.4
ALEXANDER,7/17/97,1997,7,17,28,16,22,0,4,0.8,0,0.8
ALEXANDER,7/18/97,1997,7,18,23.5,16,19.75,0,1.8,3.2,0,3.2
ALEXANDER,7/19/97,1997,7,19,26,16,21,0,3,0,0,0
ALEXANDER,7/20/97,1997,7,20,27.5,9.5,18.5,0,0.5,0,0,0
ALEXANDER,7/21/97,1997,7,21,25.5,13.5,19.5,0,1.5,0,0,0
ALEXANDER,7/22/97,1997,7,22,28,14,21,0,3,1.2,0,1.2
ALEXANDER,7/23/97,1997,7,23,27.5,17,22.25,0,4.3,1,0,1
ALEXANDER,7/24/97,1997,7,24,31,15,23,0,5,0,0,0
ALEXANDER,7/25/97,1997,7,25,30,14.5,22.25,0,4.3,0,0,0
ALEXANDER,7/26/97,1997,7,26,26,15,20.5,0,2.5,0.4,0,0.4
ALEXANDER,7/27/97,1997,7,27,25.5,10,17.75,0.2,0,0,0,0
ALEXANDER,7/28/97,1997,7,28,25,10,17.5,0.5,0,0,0,0
ALEXANDER,7/29/97,1997,7,29,26,10,18,0,0,0,0,0
ALEXANDER,7/30/97,1997,7,30,28,11,19.5,0,1.5,0,0,0
ALEXANDER,7/31/97,1997,7,31,32,18,25,0,7,0,0,0
ALEXANDER,8/1/97,1997,8,1,32,10,21,0,3,0,0,0
ALEXANDER,8/2/97,1997,8,2,26,10,18,0,0,23,0,23
ALEXANDER,8/3/97,1997,8,3,29,14,21.5,0,3.5,0,0,0
ALEXANDER,8/4/97,1997,8,4,28,10,19,0,1,0,0,0
ALEXANDER,8/5/97,1997,8,5,27.5,13,20.25,0,2.3,0,0,0
ALEXANDER,8/6/97,1997,8,6,31,11,21,0,3,0,0,0
ALEXANDER,8/7/97,1997,8,7,34,14,24,0,6,0,0,0
ALEXANDER,8/8/97,1997,8,8,32,14.5,23.25,0,5.3,2,0,2
ALEXANDER,8/9/97,1997,8,9,14,10,12,6,0,0.4,0,0.4
ALEXANDER,8/10/97,1997,8,10,22.5,7,14.75,3.2,0,0,0,0
ALEXANDER,8/11/97,1997,8,11,26.5,5,15.75,2.2,0,0,0,0
ALEXANDER,8/12/97,1997,8,12,21,4,12.5,5.5,0,0,0,0
ALEXANDER,8/13/97,1997,8,13,25,3,14,4,0,0,0,0
ALEXANDER,8/14/97,1997,8,14,25,13,19,0,1,1.6,0,1.6
ALEXANDER,8/15/97,1997,8,15,18.5,12.5,15.5,2.5,0,6.8,0,6.8
ALEXANDER,8/16/97,1997,8,16,18.5,7.5,13,5,0,0,0,0
ALEXANDER,8/17/97,1997,8,17,21,1.5,11.25,6.7,0,0,0,0
ALEXANDER,8/18/97,1997,8,18,25,5,15,3,0,1.8,0,1.8
ALEXANDER,8/19/97,1997,8,19,24,11,17.5,0.5,0,0,0,0
ALEXANDER,8/20/97,1997,8,20,26,5.5,15.75,2.2,0,2.2,0,2.2
ALEXANDER,8/21/97,1997,8,21,25,8,16.5,1.5,0,0,0,0
ALEXANDER,8/22/97,1997,8,22,28.5,9,18.75,0,0.8,0,0,0
ALEXANDER,8/23/97,1997,8,23,32,11,21.5,0,3.5,0,0,0
ALEXANDER,8/24/97,1997,8,24,35,9,22,0,4,0.4,0,0.4
ALEXANDER,8/25/97,1997,8,25,29,14,21.5,0,3.5,0,0,0
ALEXANDER,8/26/97,1997,8,26,30,8,19,0,1,0,0,0
ALEXANDER,8/27/97,1997,8,27,29,12,20.5,0,2.5,0,0,0
ALEXANDER,8/28/97,1997,8,28,27,15,21,0,3,8,0,8
ALEXANDER,8/29/97,1997,8,29,29,14,21.5,0,3.5,0,0,0
ALEXANDER,8/30/97,1997,8,30,28.5,9,18.75,0,0.8,0,0,0
ALEXANDER,8/31/97,1997,8,31,28,9,18.5,0,0.5,0,0,0
ALEXANDER,9/1/97,1997,9,1,21,9,15,3,0,0,0,0
ALEXANDER,9/2/97,1997,9,2,21.5,3,12.25,5.7,0,0,0,0
ALEXANDER,9/3/97,1997,9,3,24.5,5.5,15,3,0,0,0,0
ALEXANDER,9/4/97,1997,9,4,26,12,19,0,1,0,0,0
ALEXANDER,9/5/97,1997,9,5,22,11,16.5,1.5,0,0,0,0
ALEXANDER,9/6/97,1997,9,6,20,13,16.5,1.5,0,0.2,0,0.2
ALEXANDER,9/7/97,1997,9,7,26.5,11.5,19,0,1,0,0,0
ALEXANDER,9/8/97,1997,9,8,21,8,14.5,3.5,0,0,0,0
ALEXANDER,9/9/97,1997,9,9,24,2,13,5,0,0,0,0
ALEXANDER,9/10/97,1997,9,10,29,5,17,1,0,0,0,0
ALEXANDER,9/11/97,1997,9,11,27.5,8,17.75,0.2,0,0,0,0
ALEXANDER,9/12/97,1997,9,12,24.5,14.5,19.5,0,1.5,17.2,0,17.2
ALEXANDER,9/13/97,1997,9,13,25,10,17.5,0.5,0,0,0,0
ALEXANDER,9/14/97,1997,9,14,18,4,11,7,0,0,0,0
ALEXANDER,9/15/97,1997,9,15,19,3,11,7,0,2.4,0,2.4
ALEXANDER,9/16/97,1997,9,16,19.5,11,15.25,2.7,0,0,0,0
ALEXANDER,9/17/97,1997,9,17,21,5,13,5,0,0,0,0
ALEXANDER,9/18/97,1997,9,18,14,6.5,10.25,7.7,0,0.6,0,0.6
ALEXANDER,9/19/97,1997,9,19,10.5,4,7.25,10.7,0,0,0,0
ALEXANDER,9/20/97,1997,9,20,18,-4,7,11,0,0,0,0
ALEXANDER,9/21/97,1997,9,21,26.5,5,15.75,2.2,0,0,0,0
ALEXANDER,9/22/97,1997,9,22,19,4,11.5,6.5,0,0,0,0
ALEXANDER,9/23/97,1997,9,23,27.5,0,13.75,4.2,0,0,0,0
ALEXANDER,9/24/97,1997,9,24,32,6.5,19.25,0,1.3,0,0,0
ALEXANDER,9/25/97,1997,9,25,28,3.5,15.75,2.2,0,0,0,0
ALEXANDER,9/26/97,1997,9,26,28,7.5,17.75,0.2,0,0,0,0
ALEXANDER,9/27/97,1997,9,27,20,8.5,14.25,3.7,0,1.4,0,1.4
ALEXANDER,9/28/97,1997,9,28,20,8.5,14.25,3.7,0,0,0,0
ALEXANDER,9/29/97,1997,9,29,21,9,15,3,0,0,0,0
ALEXANDER,9/30/97,1997,9,30,22.5,-1,10.75,7.2,0,0,0,0
ALEXANDER,10/1/97,1997,10,1,28.5,8,18.25,0,0.3,0,0,0
ALEXANDER,10/2/97,1997,10,2,30,9,19.5,0,1.5,0,0,0
ALEXANDER,10/3/97,1997,10,3,18,8,13,5,0,1,0,1
ALEXANDER,10/4/97,1997,10,4,22.5,-1,10.75,7.2,0,2.6,0,2.6
ALEXANDER,10/5/97,1997,10,5,21,5,13,5,0,0,0,0
ALEXANDER,10/6/97,1997,10,6,14,1,7.5,10.5,0,0,0,0
ALEXANDER,10/7/97,1997,10,7,16.5,0,8.25,9.7,0,4,0,4
ALEXANDER,10/8/97,1997,10,8,10,8.5,9.25,8.7,0,24,0,24
ALEXANDER,10/9/97,1997,10,9,6,1,3.5,14.5,0,0,0,0
ALEXANDER,10/10/97,1997,10,10,12,0,6,12,0,0.6,0,0.6
ALEXANDER,10/11/97,1997,10,11,11,3,7,11,0,4.2,0,4.2
ALEXANDER,10/12/97,1997,10,12,4,4,4,14,0,4.6,0,4.6
ALEXANDER,10/13/97,1997,10,13,3.5,-2,0.75,17.2,0,0,0,0
ALEXANDER,10/14/97,1997,10,14,10,0,5,13,0,0,0,0
ALEXANDER,10/15/97,1997,10,15,14,-2,6,12,0,0,0,0
ALEXANDER,10/16/97,1997,10,16,20,-1,9.5,8.5,0,0,0,0
